id_evento,numero_caso,cliente_id,etapa_id,canal_id,tipo_verificacion,estado_documentacion,aml_risk_score,fecha_inicio,fecha_fin,tiempo_horas,estado_evento,risk_id,fecha_id,risk_score
930,233,233,2,3,Automatica,Expired,false,2026-03-05 05:00:00.000,2026-03-05 15:00:00.000,10.00,Approved,2,20260503,47
932,233,233,6,3,Automatica,Incomplete,false,2026-03-05 23:00:00.000,2026-04-05 05:00:00.000,726.00,Approved,1,20260503,4
601,151,151,1,2,Automatica,Complete,false,2026-03-01 00:00:00.000,2026-03-01 00:30:00.000,0.50,Approved,2,20260103,42
781,196,196,1,3,Automatica,Complete,false,2026-03-04 00:00:00.000,2026-03-04 05:00:00.000,5.00,Approved,1,20260403,12
631,158,158,4,1,Automatica,Complete,false,2026-04-02 15:00:00.000,2026-04-02 23:00:00.000,8.00,Approved,3,20260204,63
632,158,158,6,1,Automatica,Complete,false,2026-04-02 23:00:00.000,2026-05-02 05:00:00.000,702.00,Approved,1,20260204,19
320,80,80,4,2,Automatica,Complete,false,2026-04-02 05:30:00.000,2026-04-02 06:30:00.000,1.00,Approved,1,20260204,5
319,80,80,3,2,Automatica,Complete,false,2026-04-02 03:30:00.000,2026-04-02 05:30:00.000,2.00,Approved,2,20260204,28
318,80,80,2,2,Automatica,Complete,false,2026-04-02 00:30:00.000,2026-04-02 03:30:00.000,3.00,Approved,2,20260204,25
317,80,80,1,2,Automatica,Complete,false,2026-04-02 00:00:00.000,2026-04-02 00:30:00.000,0.50,Approved,1,20260204,1
712,178,178,6,3,Automatica,Incomplete,false,2026-04-04 23:00:00.000,2026-05-04 05:00:00.000,702.00,Approved,1,20260404,4
709,178,178,1,3,Automatica,Incomplete,false,2026-04-04 00:00:00.000,2026-04-04 05:00:00.000,5.00,Approved,1,20260404,12
509,128,128,1,2,Automatica,Complete,false,2026-04-02 00:00:00.000,2026-04-02 00:30:00.000,0.50,Approved,1,20260204,7
510,128,128,2,2,Automatica,Complete,false,2026-04-02 00:30:00.000,2026-04-02 03:30:00.000,3.00,Approved,1,20260204,4
511,128,128,3,2,Automatica,Complete,false,2026-04-02 03:30:00.000,2026-04-02 05:30:00.000,2.00,Approved,2,20260204,39
512,128,128,4,2,Automatica,Complete,false,2026-04-02 05:30:00.000,2026-04-02 06:30:00.000,1.00,Approved,1,20260204,7
630,158,158,2,1,Automatica,Complete,false,2026-04-02 05:00:00.000,2026-04-02 15:00:00.000,10.00,Approved,1,20260204,21
924,231,231,4,2,Automatica,Complete,false,2026-04-03 05:30:00.000,2026-04-03 06:30:00.000,1.00,Approved,2,20260304,28
923,231,231,3,2,Automatica,Complete,false,2026-04-03 03:30:00.000,2026-04-03 05:30:00.000,2.00,Approved,3,20260304,50
922,231,231,2,2,Automatica,Complete,false,2026-04-03 00:30:00.000,2026-04-03 03:30:00.000,3.00,Approved,1,20260304,11
921,231,231,1,2,Automatica,Complete,false,2026-04-03 00:00:00.000,2026-04-03 00:30:00.000,0.50,Approved,1,20260304,19
710,178,178,2,3,Automatica,Incomplete,false,2026-04-04 05:00:00.000,2026-04-04 15:00:00.000,10.00,Approved,2,20260404,28
629,158,158,1,1,Automatica,Complete,false,2026-04-02 00:00:00.000,2026-04-02 05:00:00.000,5.00,Approved,1,20260204,23
804,201,201,4,2,Automatica,Complete,false,2026-05-03 05:30:00.000,2026-05-03 06:30:00.000,1.00,Approved,2,20260305,43
969,243,243,1,2,Automatica,Complete,false,2026-05-03 00:00:00.000,2026-05-03 00:30:00.000,0.50,Approved,1,20260305,3
803,201,201,3,2,Automatica,Complete,false,2026-05-03 03:30:00.000,2026-05-03 05:30:00.000,2.00,Approved,2,20260305,28
464,116,116,6,1,Automatica,Complete,false,2026-05-02 23:00:00.000,2026-06-02 05:00:00.000,726.00,Approved,1,20260205,8
802,201,201,2,2,Automatica,Complete,false,2026-05-03 00:30:00.000,2026-05-03 03:30:00.000,3.00,Approved,1,20260305,6
463,116,116,4,1,Automatica,Complete,false,2026-05-02 15:00:00.000,2026-05-02 23:00:00.000,8.00,Approved,2,20260205,27
801,201,201,1,2,Automatica,Complete,false,2026-05-03 00:00:00.000,2026-05-03 00:30:00.000,0.50,Approved,1,20260305,19
181,46,46,1,2,Automatica,Incomplete,false,2026-01-04 00:00:00.000,2026-01-04 00:30:00.000,0.50,Approved,2,20260401,49
183,46,46,3,2,Automatica,Incomplete,false,2026-01-04 03:30:00.000,2026-01-04 05:30:00.000,2.00,Approved,1,20260401,12
182,46,46,2,2,Automatica,Incomplete,false,2026-01-04 00:30:00.000,2026-01-04 03:30:00.000,3.00,Rejected,3,20260401,57
178,45,45,2,2,Automatica,Incomplete,false,2026-05-03 00:30:00.000,2026-05-03 03:30:00.000,3.00,Approved,2,20260305,32
970,243,243,2,2,Automatica,Complete,false,2026-05-03 00:30:00.000,2026-05-03 03:30:00.000,3.00,Approved,1,20260305,10
971,243,243,3,2,Automatica,Complete,false,2026-05-03 03:30:00.000,2026-05-03 05:30:00.000,2.00,Approved,2,20260305,44
461,116,116,1,1,Automatica,Complete,false,2026-05-02 00:00:00.000,2026-05-02 05:00:00.000,5.00,Approved,2,20260205,28
462,116,116,2,1,Automatica,Complete,false,2026-05-02 05:00:00.000,2026-05-02 15:00:00.000,10.00,Approved,1,20260205,19
972,243,243,4,2,Automatica,Complete,false,2026-05-03 05:30:00.000,2026-05-03 06:30:00.000,1.00,Approved,1,20260305,16
180,45,45,4,2,Automatica,Incomplete,false,2026-05-03 05:30:00.000,2026-05-03 06:30:00.000,1.00,Rejected,2,20260305,37
177,45,45,1,2,Automatica,Incomplete,false,2026-05-03 00:00:00.000,2026-05-03 00:30:00.000,0.50,Approved,1,20260305,16
332,83,83,4,2,Automatica,Expired,false,2026-05-05 05:30:00.000,2026-05-05 06:30:00.000,1.00,Rejected,1,20260505,16
540,135,135,4,2,Automatica,Complete,false,2026-05-03 05:30:00.000,2026-05-03 06:30:00.000,1.00,Approved,1,20260305,20
539,135,135,3,2,Automatica,Complete,false,2026-05-03 03:30:00.000,2026-05-03 05:30:00.000,2.00,Approved,2,20260305,36
492,123,123,4,2,Automatica,Complete,false,2026-05-03 05:30:00.000,2026-05-03 06:30:00.000,1.00,Approved,1,20260305,24
491,123,123,3,2,Automatica,Complete,false,2026-05-03 03:30:00.000,2026-05-03 05:30:00.000,2.00,Approved,1,20260305,11
538,135,135,2,2,Automatica,Complete,false,2026-05-03 00:30:00.000,2026-05-03 03:30:00.000,3.00,Approved,1,20260305,4
490,123,123,2,2,Automatica,Complete,false,2026-05-03 00:30:00.000,2026-05-03 03:30:00.000,3.00,Approved,1,20260305,24
489,123,123,1,2,Automatica,Complete,false,2026-05-03 00:00:00.000,2026-05-03 00:30:00.000,0.50,Approved,1,20260305,11
537,135,135,1,2,Automatica,Complete,false,2026-05-03 00:00:00.000,2026-05-03 00:30:00.000,0.50,Approved,1,20260305,5
179,45,45,3,2,Automatica,Incomplete,false,2026-05-03 03:30:00.000,2026-05-03 05:30:00.000,2.00,Rejected,3,20260305,59
1024,256,256,6,1,Automatica,Complete,false,2026-06-04 23:00:00.000,2026-07-04 05:00:00.000,702.00,Approved,2,20260406,43
575,144,144,4,1,Automatica,Complete,false,2026-06-06 15:00:00.000,2026-06-06 23:00:00.000,8.00,Approved,1,20260606,11
576,144,144,6,1,Automatica,Complete,false,2026-06-06 23:00:00.000,2026-07-06 05:00:00.000,702.00,Approved,1,20260606,0
1077,270,270,1,3,Automatica,Expired,false,2026-06-06 00:00:00.000,2026-06-06 05:00:00.000,5.00,Approved,1,20260606,0
1078,270,270,2,3,Automatica,Incomplete,false,2026-06-06 05:00:00.000,2026-06-06 15:00:00.000,10.00,Approved,2,20260606,40
1080,270,270,6,3,Automatica,Incomplete,false,2026-06-06 23:00:00.000,2026-07-06 05:00:00.000,702.00,Approved,2,20260606,46
981,246,246,1,1,Automatica,Complete,false,2026-06-06 00:00:00.000,2026-06-06 05:00:00.000,5.00,Approved,1,20260606,11
982,246,246,2,1,Automatica,Complete,false,2026-06-06 05:00:00.000,2026-06-06 15:00:00.000,10.00,Approved,2,20260606,38
983,246,246,4,1,Automatica,Complete,false,2026-06-06 15:00:00.000,2026-06-06 23:00:00.000,8.00,Approved,1,20260606,10
984,246,246,6,1,Automatica,Complete,false,2026-06-06 23:00:00.000,2026-07-06 05:00:00.000,702.00,Approved,1,20260606,1
1021,256,256,1,1,Automatica,Complete,false,2026-06-04 00:00:00.000,2026-06-04 05:00:00.000,5.00,Approved,2,20260406,26
452,113,113,4,2,Automatica,Expired,false,2026-05-05 05:30:00.000,2026-05-05 06:30:00.000,1.00,Rejected,2,20260505,28
1022,256,256,2,1,Automatica,Complete,false,2026-06-04 05:00:00.000,2026-06-04 15:00:00.000,10.00,Approved,1,20260406,5
1023,256,256,4,1,Automatica,Complete,false,2026-06-04 15:00:00.000,2026-06-04 23:00:00.000,8.00,Approved,1,20260406,12
573,144,144,1,1,Automatica,Complete,false,2026-06-06 00:00:00.000,2026-06-06 05:00:00.000,5.00,Approved,1,20260606,10
574,144,144,2,1,Automatica,Complete,false,2026-06-06 05:00:00.000,2026-06-06 15:00:00.000,10.00,Approved,1,20260606,9
1000,250,250,4,2,Automatica,Complete,false,2026-07-04 05:30:00.000,2026-07-04 06:30:00.000,1.00,Approved,1,20260407,9
999,250,250,3,2,Automatica,Complete,false,2026-07-04 03:30:00.000,2026-07-04 05:30:00.000,2.00,Approved,1,20260407,20
998,250,250,2,2,Automatica,Complete,false,2026-07-04 00:30:00.000,2026-07-04 03:30:00.000,3.00,Approved,1,20260407,20
997,250,250,1,2,Automatica,Complete,false,2026-07-04 00:00:00.000,2026-07-04 00:30:00.000,0.50,Approved,1,20260407,10
796,199,199,6,3,Automatica,Complete,false,2026-07-01 23:00:00.000,2026-08-01 05:00:00.000,726.00,Approved,1,20260107,19
795,199,199,4,3,Automatica,Complete,false,2026-07-01 15:00:00.000,2026-07-01 23:00:00.000,8.00,Approved,2,20260107,49
794,199,199,2,3,Automatica,Complete,false,2026-07-01 05:00:00.000,2026-07-01 15:00:00.000,10.00,Approved,2,20260107,46
793,199,199,1,3,Automatica,Complete,false,2026-07-01 00:00:00.000,2026-07-01 05:00:00.000,5.00,Approved,2,20260107,45
660,165,165,4,2,Automatica,Complete,false,2026-07-03 05:30:00.000,2026-07-03 06:30:00.000,1.00,Approved,1,20260307,2
659,165,165,3,2,Automatica,Complete,false,2026-07-03 03:30:00.000,2026-07-03 05:30:00.000,2.00,Approved,1,20260307,20
658,165,165,2,2,Automatica,Complete,false,2026-07-03 00:30:00.000,2026-07-03 03:30:00.000,3.00,Approved,1,20260307,8
657,165,165,1,2,Automatica,Complete,false,2026-07-03 00:00:00.000,2026-07-03 00:30:00.000,0.50,Approved,2,20260307,40
1104,276,276,6,1,Automatica,Incomplete,false,2026-07-06 23:00:00.000,2026-08-06 05:00:00.000,726.00,Approved,1,20260607,24
1102,276,276,2,1,Automatica,Expired,false,2026-07-06 05:00:00.000,2026-07-06 15:00:00.000,10.00,Approved,2,20260607,25
1101,276,276,1,1,Automatica,Expired,false,2026-07-06 00:00:00.000,2026-07-06 05:00:00.000,5.00,Approved,1,20260607,22
531,133,133,4,1,Automatica,Incomplete,false,2026-01-01 15:00:00.000,2026-01-01 23:00:00.000,8.00,Rejected,1,20260101,0
484,121,121,4,2,Automatica,Incomplete,false,2026-03-01 05:30:00.000,2026-03-01 06:30:00.000,1.00,Rejected,2,20260103,25
556,139,139,6,3,Automatica,Complete,false,2026-07-01 23:00:00.000,2026-08-01 05:00:00.000,726.00,Approved,1,20260107,6
555,139,139,4,3,Automatica,Complete,false,2026-07-01 15:00:00.000,2026-07-01 23:00:00.000,8.00,Approved,1,20260107,8
554,139,139,2,3,Automatica,Complete,false,2026-07-01 05:00:00.000,2026-07-01 15:00:00.000,10.00,Approved,2,20260107,43
553,139,139,1,3,Automatica,Complete,false,2026-07-01 00:00:00.000,2026-07-01 05:00:00.000,5.00,Approved,1,20260107,21
52,13,13,4,2,Automatica,Complete,false,2026-08-01 05:30:00.000,2026-08-01 06:30:00.000,1.00,Approved,2,20260108,45
851,213,213,3,2,Automatica,Complete,false,2026-08-03 03:30:00.000,2026-08-03 05:30:00.000,2.00,Approved,1,20260308,19
852,213,213,4,2,Automatica,Complete,false,2026-08-03 05:30:00.000,2026-08-03 06:30:00.000,1.00,Approved,1,20260308,5
302,76,76,2,2,Automatica,Complete,false,2026-08-04 00:30:00.000,2026-08-04 03:30:00.000,3.00,Approved,1,20260408,19
773,194,194,1,1,Automatica,Complete,false,2026-08-02 00:00:00.000,2026-08-02 05:00:00.000,5.00,Approved,1,20260208,18
301,76,76,1,2,Automatica,Complete,false,2026-08-04 00:00:00.000,2026-08-04 00:30:00.000,0.50,Approved,2,20260408,29
774,194,194,2,1,Automatica,Complete,false,2026-08-02 05:00:00.000,2026-08-02 15:00:00.000,10.00,Approved,1,20260208,24
51,13,13,3,2,Automatica,Complete,false,2026-08-01 03:30:00.000,2026-08-01 05:30:00.000,2.00,Approved,1,20260108,23
304,76,76,4,2,Automatica,Complete,false,2026-08-04 05:30:00.000,2026-08-04 06:30:00.000,1.00,Approved,2,20260408,41
849,213,213,1,2,Automatica,Complete,false,2026-08-03 00:00:00.000,2026-08-03 00:30:00.000,0.50,Approved,2,20260308,47
850,213,213,2,2,Automatica,Complete,false,2026-08-03 00:30:00.000,2026-08-03 03:30:00.000,3.00,Approved,2,20260308,30
49,13,13,1,2,Automatica,Complete,false,2026-08-01 00:00:00.000,2026-08-01 00:30:00.000,0.50,Rejected,2,20260108,32
50,13,13,2,2,Automatica,Complete,false,2026-08-01 00:30:00.000,2026-08-01 03:30:00.000,3.00,Approved,1,20260108,5
303,76,76,3,2,Automatica,Complete,false,2026-08-04 03:30:00.000,2026-08-04 05:30:00.000,2.00,Approved,2,20260408,31
599,150,150,4,1,Automatica,Incomplete,false,2026-02-06 15:00:00.000,2026-02-06 23:00:00.000,8.00,Rejected,1,20260602,8
157,40,40,1,2,Automatica,Complete,false,2026-05-04 00:00:00.000,2026-05-04 00:30:00.000,0.50,Approved,1,20260405,20
158,40,40,2,2,Automatica,Complete,false,2026-05-04 00:30:00.000,2026-05-04 03:30:00.000,3.00,Approved,1,20260405,13
159,40,40,3,2,Automatica,Complete,false,2026-05-04 03:30:00.000,2026-05-04 05:30:00.000,2.00,Approved,1,20260405,1
160,40,40,4,2,Automatica,Complete,false,2026-05-04 05:30:00.000,2026-05-04 06:30:00.000,1.00,Approved,2,20260405,47
775,194,194,4,1,Automatica,Complete,false,2026-08-02 15:00:00.000,2026-08-02 23:00:00.000,8.00,Approved,1,20260208,20
776,194,194,6,1,Automatica,Complete,false,2026-08-02 23:00:00.000,2026-09-02 05:00:00.000,726.00,Approved,2,20260208,28
865,217,217,1,3,Automatica,Incomplete,false,2026-09-01 00:00:00.000,2026-09-01 05:00:00.000,5.00,Approved,1,20260109,10
866,217,217,2,3,Automatica,Expired,false,2026-09-01 05:00:00.000,2026-09-01 15:00:00.000,10.00,Approved,3,20260109,74
747,187,187,3,2,Automatica,Expired,false,2026-09-01 03:30:00.000,2026-09-01 05:30:00.000,2.00,Approved,2,20260109,39
746,187,187,2,2,Automatica,Expired,false,2026-09-01 00:30:00.000,2026-09-01 03:30:00.000,3.00,Approved,1,20260109,20
821,206,206,1,3,Automatica,Complete,false,2026-09-02 00:00:00.000,2026-09-02 05:00:00.000,5.00,Approved,1,20260209,4
933,234,234,1,2,Automatica,Complete,false,2026-09-06 00:00:00.000,2026-09-06 00:30:00.000,0.50,Approved,1,20260609,18
934,234,234,2,2,Automatica,Complete,false,2026-09-06 00:30:00.000,2026-09-06 03:30:00.000,3.00,Approved,1,20260609,6
935,234,234,3,2,Automatica,Complete,false,2026-09-06 03:30:00.000,2026-09-06 05:30:00.000,2.00,Approved,2,20260609,30
936,234,234,4,2,Automatica,Complete,false,2026-09-06 05:30:00.000,2026-09-06 06:30:00.000,1.00,Approved,2,20260609,36
868,217,217,6,3,Automatica,Incomplete,false,2026-09-01 23:00:00.000,2026-10-01 05:00:00.000,702.00,Approved,1,20260109,2
164,41,41,6,3,Automatica,Expired,false,2026-09-05 23:00:00.000,2026-10-05 05:00:00.000,702.00,Approved,1,20260509,3
162,41,41,2,3,Automatica,Incomplete,false,2026-09-05 05:00:00.000,2026-09-05 15:00:00.000,10.00,Approved,1,20260509,9
161,41,41,1,3,Automatica,Expired,false,2026-09-05 00:00:00.000,2026-09-05 05:00:00.000,5.00,Approved,1,20260509,21
822,206,206,2,3,Automatica,Complete,false,2026-09-02 05:00:00.000,2026-09-02 15:00:00.000,10.00,Approved,1,20260209,6
823,206,206,4,3,Automatica,Complete,false,2026-09-02 15:00:00.000,2026-09-02 23:00:00.000,8.00,Approved,2,20260209,30
824,206,206,6,3,Automatica,Complete,false,2026-09-02 23:00:00.000,2026-10-02 05:00:00.000,702.00,Approved,1,20260209,9
163,41,41,4,3,Automatica,Incomplete,false,2026-09-05 15:00:00.000,2026-09-05 23:00:00.000,8.00,Rejected,1,20260509,11
979,245,245,4,1,Automatica,Complete,false,2026-10-05 15:00:00.000,2026-10-05 23:00:00.000,8.00,Approved,2,20260510,41
24,6,6,6,1,Automatica,Complete,false,2026-10-06 23:00:00.000,2026-11-06 05:00:00.000,726.00,Approved,2,20260610,47
23,6,6,4,1,Automatica,Complete,false,2026-10-06 15:00:00.000,2026-10-06 23:00:00.000,8.00,Approved,1,20260610,3
22,6,6,2,1,Automatica,Complete,false,2026-10-06 05:00:00.000,2026-10-06 15:00:00.000,10.00,Approved,1,20260610,13
21,6,6,1,1,Automatica,Complete,false,2026-10-06 00:00:00.000,2026-10-06 05:00:00.000,5.00,Approved,1,20260610,0
761,191,191,1,3,Automatica,Complete,false,2026-10-05 00:00:00.000,2026-10-05 05:00:00.000,5.00,Approved,1,20260510,10
762,191,191,2,3,Automatica,Complete,false,2026-10-05 05:00:00.000,2026-10-05 15:00:00.000,10.00,Approved,1,20260510,18
763,191,191,4,3,Automatica,Complete,false,2026-10-05 15:00:00.000,2026-10-05 23:00:00.000,8.00,Approved,1,20260510,3
764,191,191,6,3,Automatica,Complete,false,2026-10-05 23:00:00.000,2026-11-05 05:00:00.000,726.00,Approved,1,20260510,5
853,214,214,1,1,Automatica,Complete,false,2026-10-04 00:00:00.000,2026-10-04 00:01:00.000,0.02,Approved,1,20260410,15
854,214,214,2,1,Automatica,Complete,false,2026-10-04 00:01:00.000,2026-10-04 00:04:00.000,0.05,Approved,2,20260410,41
855,214,214,4,1,Automatica,Complete,false,2026-10-04 00:04:00.000,2026-10-04 00:07:00.000,0.05,Approved,2,20260410,30
856,214,214,6,1,Automatica,Complete,false,2026-10-04 00:07:00.000,2026-10-04 00:09:00.000,0.03,Approved,2,20260410,30
805,202,202,1,1,Automatica,Expired,false,2026-10-04 00:00:00.000,2026-10-04 05:00:00.000,5.00,Approved,1,20260410,9
808,202,202,6,1,Automatica,Incomplete,false,2026-10-04 23:00:00.000,2026-11-04 05:00:00.000,726.00,Approved,1,20260410,3
806,202,202,2,1,Automatica,Incomplete,false,2026-10-04 05:00:00.000,2026-10-04 15:00:00.000,10.00,Approved,1,20260410,9
925,232,232,1,1,Automatica,Complete,false,2026-10-04 00:00:00.000,2026-10-04 00:01:00.000,0.02,Approved,1,20260410,21
926,232,232,2,1,Automatica,Complete,false,2026-10-04 00:01:00.000,2026-10-04 00:04:00.000,0.05,Approved,1,20260410,21
927,232,232,4,1,Automatica,Complete,false,2026-10-04 00:04:00.000,2026-10-04 00:07:00.000,0.05,Approved,1,20260410,5
928,232,232,6,1,Automatica,Complete,false,2026-10-04 00:07:00.000,2026-10-04 00:09:00.000,0.03,Approved,1,20260410,12
977,245,245,1,1,Automatica,Complete,false,2026-10-05 00:00:00.000,2026-10-05 05:00:00.000,5.00,Approved,1,20260510,9
978,245,245,2,1,Automatica,Complete,false,2026-10-05 05:00:00.000,2026-10-05 15:00:00.000,10.00,Approved,1,20260510,2
980,245,245,6,1,Automatica,Complete,false,2026-10-05 23:00:00.000,2026-11-05 05:00:00.000,726.00,Approved,2,20260510,49
257,65,65,1,3,Automatica,Expired,false,2026-11-05 00:00:00.000,2026-11-05 05:00:00.000,5.00,Approved,2,20260511,45
258,65,65,2,3,Automatica,Incomplete,false,2026-11-05 05:00:00.000,2026-11-05 15:00:00.000,10.00,Approved,1,20260511,21
260,65,65,6,3,Automatica,Expired,false,2026-11-05 23:00:00.000,2026-12-05 05:00:00.000,702.00,Approved,1,20260511,20
90,23,23,2,3,Automatica,Expired,false,2026-11-05 05:00:00.000,2026-11-05 15:00:00.000,10.00,Rejected,2,20260511,46
89,23,23,1,3,Automatica,Incomplete,false,2026-11-05 00:00:00.000,2026-11-05 05:00:00.000,5.00,Rejected,2,20260511,44
403,101,101,4,3,Automatica,Expired,false,2026-11-05 15:00:00.000,2026-11-05 23:00:00.000,8.00,Rejected,3,20260511,63
91,23,23,4,3,Automatica,Expired,false,2026-11-05 15:00:00.000,2026-11-05 23:00:00.000,8.00,Rejected,1,20260511,20
92,23,23,6,3,Automatica,Expired,false,2026-11-05 23:00:00.000,2026-12-05 05:00:00.000,702.00,Approved,1,20260511,17
1179,295,295,3,2,Automatica,Incomplete,false,2026-11-01 03:30:00.000,2026-11-01 05:30:00.000,2.00,Approved,1,20260111,4
896,224,224,4,2,Automatica,Complete,false,2026-11-02 05:30:00.000,2026-11-02 06:30:00.000,1.00,Approved,1,20260211,7
895,224,224,3,2,Automatica,Complete,false,2026-11-02 03:30:00.000,2026-11-02 05:30:00.000,2.00,Approved,1,20260211,1
894,224,224,2,2,Automatica,Complete,false,2026-11-02 00:30:00.000,2026-11-02 03:30:00.000,3.00,Approved,1,20260211,0
893,224,224,1,2,Automatica,Complete,false,2026-11-02 00:00:00.000,2026-11-02 00:30:00.000,0.50,Approved,2,20260211,34
460,115,115,6,3,Automatica,Complete,false,2026-11-01 23:00:00.000,2026-12-01 05:00:00.000,702.00,Approved,2,20260111,39
459,115,115,4,3,Automatica,Complete,false,2026-11-01 15:00:00.000,2026-11-01 23:00:00.000,8.00,Approved,1,20260111,18
458,115,115,2,3,Automatica,Complete,false,2026-11-01 05:00:00.000,2026-11-01 15:00:00.000,10.00,Approved,1,20260111,2
457,115,115,1,3,Automatica,Complete,false,2026-11-01 00:00:00.000,2026-11-01 05:00:00.000,5.00,Approved,1,20260111,14
1177,295,295,1,2,Automatica,Incomplete,false,2026-11-01 00:00:00.000,2026-11-01 00:30:00.000,0.50,Approved,1,20260111,23
201,51,51,1,3,Automatica,Complete,false,2026-04-03 00:00:00.000,2026-04-03 05:00:00.000,5.00,Approved,1,20260304,1
711,178,178,4,3,Automatica,Incomplete,false,2026-04-04 15:00:00.000,2026-04-04 23:00:00.000,8.00,Rejected,1,20260404,20
329,83,83,1,2,Automatica,Incomplete,false,2026-05-05 00:00:00.000,2026-05-05 00:30:00.000,0.50,Rejected,3,20260505,75
330,83,83,2,2,Automatica,Incomplete,false,2026-05-05 00:30:00.000,2026-05-05 03:30:00.000,3.00,Approved,1,20260505,18
331,83,83,3,2,Automatica,Expired,false,2026-05-05 03:30:00.000,2026-05-05 05:30:00.000,2.00,Approved,2,20260505,43
748,187,187,4,2,Automatica,Expired,false,2026-09-01 05:30:00.000,2026-09-01 06:30:00.000,1.00,Rejected,1,20260109,21
1178,295,295,2,2,Automatica,Expired,false,2026-11-01 00:30:00.000,2026-11-01 03:30:00.000,3.00,Approved,1,20260111,20
259,65,65,4,3,Automatica,Incomplete,false,2026-11-05 15:00:00.000,2026-11-05 23:00:00.000,8.00,Rejected,1,20260511,10
363,91,91,3,2,Automatica,Complete,false,2026-12-01 03:30:00.000,2026-12-01 05:30:00.000,2.00,Approved,1,20260112,16
471,118,118,4,3,Automatica,Expired,false,2026-12-04 15:00:00.000,2026-12-04 23:00:00.000,8.00,Rejected,2,20260412,27
165,42,42,1,2,Automatica,Complete,false,2026-12-06 00:00:00.000,2026-12-06 00:30:00.000,0.50,Approved,2,20260612,45
166,42,42,2,2,Automatica,Complete,false,2026-12-06 00:30:00.000,2026-12-06 03:30:00.000,3.00,Approved,1,20260612,6
167,42,42,3,2,Automatica,Complete,false,2026-12-06 03:30:00.000,2026-12-06 05:30:00.000,2.00,Approved,1,20260612,10
168,42,42,4,2,Automatica,Complete,false,2026-12-06 05:30:00.000,2026-12-06 06:30:00.000,1.00,Approved,2,20260612,35
189,48,48,1,1,Automatica,Complete,false,2026-12-06 00:00:00.000,2026-12-06 00:01:00.000,0.02,Approved,2,20260612,30
190,48,48,2,1,Automatica,Complete,false,2026-12-06 00:01:00.000,2026-12-06 00:04:00.000,0.05,Approved,1,20260612,2
191,48,48,4,1,Automatica,Complete,false,2026-12-06 00:04:00.000,2026-12-06 00:07:00.000,0.05,Approved,1,20260612,9
192,48,48,6,1,Automatica,Complete,false,2026-12-06 00:07:00.000,2026-12-06 00:09:00.000,0.03,Approved,1,20260612,8
361,91,91,1,2,Automatica,Complete,false,2026-12-01 00:00:00.000,2026-12-01 00:30:00.000,0.50,Approved,1,20260112,19
362,91,91,2,2,Automatica,Complete,false,2026-12-01 00:30:00.000,2026-12-01 03:30:00.000,3.00,Approved,2,20260112,30
202,51,51,2,3,Automatica,Complete,false,2026-04-03 05:00:00.000,2026-04-03 15:00:00.000,10.00,Approved,1,20260304,24
203,51,51,4,3,Automatica,Complete,false,2026-04-03 15:00:00.000,2026-04-03 23:00:00.000,8.00,Approved,1,20260304,4
204,51,51,6,3,Automatica,Complete,false,2026-04-03 23:00:00.000,2026-05-03 05:00:00.000,702.00,Approved,1,20260304,14
807,202,202,4,1,Automatica,Incomplete,false,2026-10-04 15:00:00.000,2026-10-04 23:00:00.000,8.00,Rejected,3,20260410,64
364,91,91,4,2,Automatica,Complete,false,2026-12-01 05:30:00.000,2026-12-01 06:30:00.000,1.00,Approved,1,20260112,11
993,249,249,1,3,Automatica,Suspicious,false,2026-12-03 00:00:00.000,2026-12-03 05:00:00.000,5.00,Approved,1,20260312,5
994,249,249,2,3,Automatica,Incomplete,false,2026-12-03 05:00:00.000,2026-12-03 15:00:00.000,10.00,Approved,1,20260312,3
996,249,249,6,3,Automatica,Expired,false,2026-12-03 23:00:00.000,2027-01-03 05:00:00.000,726.00,Approved,2,20260312,36
685,172,172,1,1,Automatica,Complete,false,2026-12-04 00:00:00.000,2026-12-04 05:00:00.000,5.00,Approved,1,20260412,22
686,172,172,2,1,Automatica,Complete,false,2026-12-04 05:00:00.000,2026-12-04 15:00:00.000,10.00,Approved,1,20260412,4
687,172,172,4,1,Automatica,Complete,false,2026-12-04 15:00:00.000,2026-12-04 23:00:00.000,8.00,Approved,1,20260412,14
688,172,172,6,1,Automatica,Complete,false,2026-12-04 23:00:00.000,2027-01-04 05:00:00.000,726.00,Approved,1,20260412,1
869,218,218,1,2,Automatica,Complete,false,2026-12-02 00:00:00.000,2026-12-02 00:30:00.000,0.50,Approved,2,20260212,35
870,218,218,2,2,Automatica,Complete,false,2026-12-02 00:30:00.000,2026-12-02 03:30:00.000,3.00,Approved,1,20260212,7
871,218,218,3,2,Automatica,Complete,false,2026-12-02 03:30:00.000,2026-12-02 05:30:00.000,2.00,Approved,1,20260212,9
872,218,218,4,2,Automatica,Complete,false,2026-12-02 05:30:00.000,2026-12-02 06:30:00.000,1.00,Approved,1,20260212,3
909,228,228,1,2,Automatica,Complete,false,2026-12-06 00:00:00.000,2026-12-06 00:30:00.000,0.50,Approved,2,20260612,36
910,228,228,2,2,Automatica,Complete,false,2026-12-06 00:30:00.000,2026-12-06 03:30:00.000,3.00,Approved,1,20260612,14
