id_evento;numero_caso;cliente_id;etapa_id;canal_id;tipo_verificacion;estado_documentacion;aml_risk_score;fecha_inicio;fecha_fin;tiempo_horas;estado_evento;risk_id;fecha_id
404;101;101;6;3;Automatica;Expired;FALSE;11/05/2026 23:00;12/05/2026 5:00;6.0;Approved;1;20260511
401;101;101;1;3;Automatica;Expired;FALSE;11/05/2026 0:00;11/05/2026 5:00;5.0;Rejected;3;20260511
916;229;229;4;2;Manual;Expired;FALSE;12/01/2026 5:30;12/01/2026 6:30;1.0;Rejected;2;20260112
1081;271;271;1;1;Manual;Incomplete;FALSE;14/01/2026 0:00;14/01/2026 5:00;5.0;Approved;1;20260114
376;94;94;6;1;Automatica;Complete;FALSE;14/04/2026 23:00;15/04/2026 5:00;6.0;Approved;1;20260414
524;131;131;6;3;Manual;Complete;FALSE;14/05/2026 23:00;15/05/2026 5:00;6.0;Approved;1;20260514
523;131;131;4;3;Manual;Complete;FALSE;14/05/2026 15:00;14/05/2026 23:00;8.0;Approved;2;20260514
522;131;131;2;3;Manual;Complete;FALSE;14/05/2026 5:00;14/05/2026 15:00;10.0;Approved;1;20260514
521;131;131;1;3;Manual;Complete;FALSE;14/05/2026 0:00;14/05/2026 5:00;5.0;Approved;1;20260514
294;74;74;2;1;Automatica;Complete;FALSE;14/02/2026 5:00;14/02/2026 15:00;10.0;Approved;2;20260214
296;74;74;6;1;Automatica;Complete;FALSE;14/02/2026 23:00;15/02/2026 5:00;6.0;Approved;2;20260214
295;74;74;4;1;Automatica;Complete;FALSE;14/02/2026 15:00;14/02/2026 23:00;8.0;Rejected;3;20260214
6;2;2;2;1;Automatica;Expired;FALSE;14/02/2026 5:00;14/02/2026 15:00;10.0;Rejected;2;20260214
41;11;11;1;2;Automatica;Complete;FALSE;14/05/2026 0:00;14/05/2026 0:30;0.5;Approved;1;20260514
42;11;11;2;2;Automatica;Complete;FALSE;14/05/2026 0:30;14/05/2026 3:30;3.0;Approved;1;20260514
44;11;11;4;2;Automatica;Complete;FALSE;14/05/2026 5:30;14/05/2026 6:30;1.0;Approved;1;20260514
43;11;11;3;2;Automatica;Complete;FALSE;14/05/2026 3:30;14/05/2026 5:30;2.0;Rejected;2;20260514
153;39;39;1;3;Automatica;Incomplete;FALSE;14/03/2026 0:00;14/03/2026 5:00;5.0;Approved;1;20260314
155;39;39;4;3;Automatica;Expired;FALSE;14/03/2026 15:00;14/03/2026 23:00;8.0;Rejected;1;20260314
154;39;39;2;3;Automatica;Expired;FALSE;14/03/2026 5:00;14/03/2026 15:00;10.0;Approved;1;20260314
156;39;39;6;3;Automatica;Expired;FALSE;14/03/2026 23:00;15/03/2026 5:00;6.0;Approved;1;20260314
888;222;222;6;3;Automatica;Complete;FALSE;14/06/2026 23:00;15/06/2026 5:00;6.0;Approved;2;20260614
887;222;222;4;3;Automatica;Complete;FALSE;14/06/2026 15:00;14/06/2026 23:00;8.0;Approved;1;20260614
886;222;222;2;3;Automatica;Complete;FALSE;14/06/2026 5:00;14/06/2026 15:00;10.0;Approved;1;20260614
885;222;222;1;3;Automatica;Complete;FALSE;14/06/2026 0:00;14/06/2026 5:00;5.0;Approved;1;20260614
141;36;36;1;2;Automatica;Complete;FALSE;14/06/2026 0:00;14/06/2026 0:30;0.5;Approved;1;20260614
142;36;36;2;2;Automatica;Complete;FALSE;14/06/2026 0:30;14/06/2026 3:30;3.0;Approved;2;20260614
143;36;36;3;2;Automatica;Complete;FALSE;14/06/2026 3:30;14/06/2026 5:30;2.0;Approved;1;20260614
366;92;92;2;3;Manual;Complete;FALSE;15/02/2026 5:00;15/02/2026 15:00;10.0;Approved;1;20260215
336;84;84;6;1;Manual;Complete;FALSE;15/06/2026 23:00;16/06/2026 5:00;6.0;Approved;1;20260615
335;84;84;4;1;Manual;Complete;FALSE;15/06/2026 15:00;15/06/2026 23:00;8.0;Approved;2;20260615
334;84;84;2;1;Manual;Complete;FALSE;15/06/2026 5:00;15/06/2026 15:00;10.0;Approved;1;20260615
223;56;56;4;1;Automatica;Complete;FALSE;01/02/2026 15:00;01/02/2026 23:00;8.0;Approved;1;20260201
224;56;56;6;1;Automatica;Complete;FALSE;01/02/2026 23:00;02/02/2026 5:00;6.0;Approved;2;20260201
931;233;233;4;3;Automatica;Expired;FALSE;03/05/2026 15:00;03/05/2026 23:00;8.0;Rejected;1;20260503
451;113;113;3;2;Automatica;Expired;FALSE;05/05/2026 3:30;05/05/2026 5:30;2.0;Approved;1;20260505
449;113;113;1;2;Automatica;Suspicious;FALSE;05/05/2026 0:00;05/05/2026 0:30;0.5;Rejected;1;20260505
450;113;113;2;2;Automatica;Incomplete;FALSE;05/05/2026 0:30;05/05/2026 3:30;3.0;Approved;1;20260505
991;248;248;4;1;Manual;Expired;FALSE;10/02/2026 15:00;10/02/2026 23:00;8.0;Rejected;1;20260210
333;84;84;1;1;Manual;Complete;FALSE;15/06/2026 0:00;15/06/2026 5:00;5.0;Approved;1;20260615
648;162;162;6;3;Automatica;Expired;FALSE;15/06/2026 23:00;16/06/2026 5:00;6.0;Approved;1;20260615
646;162;162;2;3;Automatica;Expired;FALSE;15/06/2026 5:00;15/06/2026 15:00;10.0;Approved;1;20260615
645;162;162;1;3;Automatica;Expired;FALSE;15/06/2026 0:00;15/06/2026 5:00;5.0;Approved;2;20260615
889;223;223;1;2;Manual;Expired;FALSE;15/01/2026 0:00;15/01/2026 0:30;0.5;Approved;1;20260115
890;223;223;2;2;Manual;Expired;FALSE;15/01/2026 0:30;15/01/2026 3:30;3.0;Approved;1;20260115
891;223;223;3;2;Manual;Expired;FALSE;15/01/2026 3:30;15/01/2026 5:30;2.0;Approved;1;20260115
621;156;156;1;1;Automatica;Complete;FALSE;15/06/2026 0:00;15/06/2026 0:01;0.02;Approved;3;20260615
622;156;156;2;1;Automatica;Complete;FALSE;15/06/2026 0:01;15/06/2026 0:04;0.05;Approved;1;20260615
623;156;156;4;1;Automatica;Complete;FALSE;15/06/2026 0:04;15/06/2026 0:07;0.05;Approved;1;20260615
624;156;156;6;1;Automatica;Complete;FALSE;15/06/2026 0:07;15/06/2026 0:09;0.03;Approved;2;20260615
892;223;223;4;2;Manual;Incomplete;FALSE;15/01/2026 5:30;15/01/2026 6:30;1.0;Rejected;1;20260115
637;160;160;1;2;Automatica;Complete;FALSE;15/04/2026 0:00;15/04/2026 0:30;0.5;Approved;1;20260415
638;160;160;2;2;Automatica;Complete;FALSE;15/04/2026 0:30;15/04/2026 3:30;3.0;Approved;2;20260415
639;160;160;3;2;Automatica;Complete;FALSE;15/04/2026 3:30;15/04/2026 5:30;2.0;Approved;1;20260415
640;160;160;4;2;Automatica;Complete;FALSE;15/04/2026 5:30;15/04/2026 6:30;1.0;Approved;1;20260415
715;179;179;4;3;Manual;Expired;FALSE;15/05/2026 15:00;15/05/2026 23:00;8.0;Rejected;2;20260515
647;162;162;4;3;Automatica;Expired;FALSE;15/06/2026 15:00;15/06/2026 23:00;8.0;Rejected;1;20260615
96;24;24;4;2;Automatica;Complete;FALSE;15/06/2026 5:30;15/06/2026 6:30;1.0;Approved;1;20260615
95;24;24;3;2;Automatica;Complete;FALSE;15/06/2026 3:30;15/06/2026 5:30;2.0;Approved;2;20260615
94;24;24;2;2;Automatica;Complete;FALSE;15/06/2026 0:30;15/06/2026 3:30;3.0;Approved;1;20260615
93;24;24;1;2;Automatica;Complete;FALSE;15/06/2026 0:00;15/06/2026 0:30;0.5;Approved;1;20260615
40;10;10;4;2;Automatica;Complete;FALSE;15/04/2026 5:30;15/04/2026 6:30;1.0;Approved;1;20260415
37;10;10;1;2;Automatica;Complete;FALSE;15/04/2026 0:00;15/04/2026 0:30;0.5;Rejected;2;20260415
39;10;10;3;2;Automatica;Complete;FALSE;15/04/2026 3:30;15/04/2026 5:30;2.0;Approved;1;20260415
38;10;10;2;2;Automatica;Complete;FALSE;15/04/2026 0:30;15/04/2026 3:30;3.0;Approved;1;20260415
368;92;92;6;3;Manual;Complete;FALSE;15/02/2026 23:00;16/02/2026 5:00;6.0;Approved;1;20260215
367;92;92;4;3;Manual;Complete;FALSE;15/02/2026 15:00;15/02/2026 23:00;8.0;Approved;1;20260215
713;179;179;1;3;Manual;Expired;FALSE;15/05/2026 0:00;15/05/2026 5:00;5.0;Approved;3;20260515
714;179;179;2;3;Manual;Incomplete;FALSE;15/05/2026 5:00;15/05/2026 15:00;10.0;Approved;2;20260515
716;179;179;6;3;Manual;Incomplete;FALSE;15/05/2026 23:00;16/05/2026 5:00;6.0;Approved;2;20260515
365;92;92;1;3;Manual;Complete;FALSE;15/02/2026 0:00;15/02/2026 5:00;5.0;Approved;1;20260215
663;166;166;4;1;Automatica;Complete;FALSE;16/04/2026 15:00;16/04/2026 23:00;8.0;Approved;1;20260416
1189;298;298;1;3;Automatica;Incomplete;FALSE;16/04/2026 0:00;16/04/2026 5:00;5.0;Approved;3;20260416
1190;298;298;2;3;Automatica;Incomplete;FALSE;16/04/2026 5:00;16/04/2026 15:00;10.0;Approved;1;20260416
1192;298;298;6;3;Automatica;Incomplete;FALSE;16/04/2026 23:00;17/04/2026 5:00;6.0;Approved;1;20260416
662;166;166;2;1;Automatica;Complete;FALSE;16/04/2026 5:00;16/04/2026 15:00;10.0;Approved;2;20260416
661;166;166;1;1;Automatica;Complete;FALSE;16/04/2026 0:00;16/04/2026 5:00;5.0;Approved;1;20260416
608;152;152;6;3;Manual;Complete;FALSE;16/02/2026 23:00;17/02/2026 5:00;6.0;Approved;1;20260216
607;152;152;4;3;Manual;Complete;FALSE;16/02/2026 15:00;16/02/2026 23:00;8.0;Approved;1;20260216
606;152;152;2;3;Manual;Complete;FALSE;16/02/2026 5:00;16/02/2026 15:00;10.0;Approved;3;20260216
605;152;152;1;3;Manual;Complete;FALSE;16/02/2026 0:00;16/02/2026 5:00;5.0;Approved;2;20260216
125;32;32;1;1;Manual;Complete;FALSE;16/02/2026 0:00;16/02/2026 5:00;5.0;Approved;1;20260216
481;121;121;1;2;Automatica;Incomplete;FALSE;03/01/2026 0:00;03/01/2026 0:30;0.5;Approved;2;20260103
1015;254;254;4;3;Manual;Incomplete;FALSE;05/02/2026 15:00;05/02/2026 23:00;8.0;Rejected;1;20260205
249;63;63;1;3;Manual;Complete;FALSE;10/03/2026 0:00;10/03/2026 5:00;5.0;Approved;2;20260310
469;118;118;1;3;Automatica;Expired;FALSE;12/04/2026 0:00;12/04/2026 5:00;5.0;Approved;2;20260412
470;118;118;2;3;Automatica;Incomplete;FALSE;12/04/2026 5:00;12/04/2026 15:00;10.0;Approved;1;20260412
472;118;118;6;3;Automatica;Incomplete;FALSE;12/04/2026 23:00;13/04/2026 5:00;6.0;Approved;2;20260412
995;249;249;4;3;Automatica;Suspicious;FALSE;12/03/2026 15:00;12/03/2026 23:00;8.0;Rejected;2;20260312
433;109;109;1;3;Automatica;Complete;FALSE;16/01/2026 0:00;16/01/2026 5:00;5.0;Approved;1;20260116
434;109;109;2;3;Automatica;Complete;FALSE;16/01/2026 5:00;16/01/2026 15:00;10.0;Approved;1;20260116
435;109;109;4;3;Automatica;Complete;FALSE;16/01/2026 15:00;16/01/2026 23:00;8.0;Approved;1;20260116
126;32;32;2;1;Manual;Complete;FALSE;16/02/2026 5:00;16/02/2026 15:00;10.0;Approved;1;20260216
127;32;32;4;1;Manual;Complete;FALSE;16/02/2026 15:00;16/02/2026 23:00;8.0;Approved;1;20260216
128;32;32;6;1;Manual;Complete;FALSE;16/02/2026 23:00;17/02/2026 5:00;6.0;Approved;1;20260216
436;109;109;6;3;Automatica;Complete;FALSE;16/01/2026 23:00;17/01/2026 5:00;6.0;Approved;1;20260116
437;110;110;1;2;Automatica;Complete;FALSE;16/02/2026 0:00;16/02/2026 0:30;0.5;Approved;1;20260216
438;110;110;2;2;Automatica;Complete;FALSE;16/02/2026 0:30;16/02/2026 3:30;3.0;Approved;1;20260216
1097;275;275;1;1;Automatica;Incomplete;FALSE;16/05/2026 0:00;16/05/2026 5:00;5.0;Approved;3;20260516
1098;275;275;2;1;Automatica;Incomplete;FALSE;16/05/2026 5:00;16/05/2026 15:00;10.0;Approved;1;20260516
1100;275;275;6;1;Automatica;Expired;FALSE;16/05/2026 23:00;17/05/2026 5:00;6.0;Approved;1;20260516
439;110;110;3;2;Automatica;Complete;FALSE;16/02/2026 3:30;16/02/2026 5:30;2.0;Approved;1;20260216
1109;278;278;1;1;Automatica;Expired;FALSE;16/02/2026 0:00;16/02/2026 5:00;5.0;Approved;1;20260216
1110;278;278;2;1;Automatica;Suspicious;FALSE;16/02/2026 5:00;16/02/2026 15:00;10.0;Approved;1;20260216
1112;278;278;6;1;Automatica;Suspicious;FALSE;16/02/2026 23:00;17/02/2026 5:00;6.0;Approved;1;20260216
440;110;110;4;2;Automatica;Complete;FALSE;16/02/2026 5:30;16/02/2026 6:30;1.0;Approved;1;20260216
672;168;168;6;3;Automatica;Complete;FALSE;16/06/2026 23:00;17/06/2026 5:00;6.0;Approved;1;20260616
671;168;168;4;3;Automatica;Complete;FALSE;16/06/2026 15:00;16/06/2026 23:00;8.0;Approved;1;20260616
670;168;168;2;3;Automatica;Complete;FALSE;16/06/2026 5:00;16/06/2026 15:00;10.0;Approved;2;20260616
669;168;168;1;3;Automatica;Complete;FALSE;16/06/2026 0:00;16/06/2026 5:00;5.0;Approved;1;20260616
664;166;166;6;1;Automatica;Complete;FALSE;16/04/2026 23:00;17/04/2026 5:00;6.0;Approved;2;20260416
310;78;78;2;1;Manual;Complete;FALSE;17/06/2026 5:00;17/06/2026 15:00;10.0;Approved;2;20260617
750;188;188;2;1;Automatica;Complete;FALSE;17/02/2026 0:01;17/02/2026 0:04;0.05;Approved;1;20260217
718;180;180;2;2;Manual;Complete;FALSE;17/06/2026 0:30;17/06/2026 3:30;3.0;Approved;1;20260617
719;180;180;3;2;Manual;Complete;FALSE;17/06/2026 3:30;17/06/2026 5:30;2.0;Approved;1;20260617
1068;267;267;4;2;Automatica;Complete;FALSE;17/03/2026 5:30;17/03/2026 6:30;1.0;Approved;1;20260317
720;180;180;4;2;Manual;Complete;FALSE;17/06/2026 5:30;17/06/2026 6:30;1.0;Approved;1;20260617
751;188;188;4;1;Automatica;Complete;FALSE;17/02/2026 0:04;17/02/2026 0:07;0.05;Approved;1;20260217
752;188;188;6;1;Automatica;Complete;FALSE;17/02/2026 0:07;17/02/2026 0:09;0.03;Approved;2;20260217
857;215;215;1;1;Automatica;Complete;FALSE;17/05/2026 0:00;17/05/2026 5:00;5.0;Approved;2;20260517
858;215;215;2;1;Automatica;Complete;FALSE;17/05/2026 5:00;17/05/2026 15:00;10.0;Approved;2;20260517
860;215;215;6;1;Automatica;Complete;FALSE;17/05/2026 23:00;18/05/2026 5:00;6.0;Approved;1;20260517
529;133;133;1;1;Automatica;Expired;FALSE;01/01/2026 0:00;01/01/2026 5:00;5.0;Approved;2;20260101
530;133;133;2;1;Automatica;Expired;FALSE;01/01/2026 5:00;01/01/2026 15:00;10.0;Approved;1;20260101
532;133;133;6;1;Automatica;Expired;FALSE;01/01/2026 23:00;02/01/2026 5:00;6.0;Approved;1;20260101
483;121;121;3;2;Automatica;Expired;FALSE;03/01/2026 3:30;03/01/2026 5:30;2.0;Approved;1;20260103
482;121;121;2;2;Automatica;Incomplete;FALSE;03/01/2026 0:30;03/01/2026 3:30;3.0;Rejected;3;20260103
1079;270;270;4;3;Automatica;Incomplete;FALSE;06/06/2026 15:00;06/06/2026 23:00;8.0;Rejected;1;20260606
1144;286;286;4;2;Manual;Incomplete;FALSE;06/04/2026 5:30;06/04/2026 6:30;1.0;Rejected;2;20260406
1103;276;276;4;1;Automatica;Incomplete;FALSE;07/06/2026 15:00;07/06/2026 23:00;8.0;Rejected;1;20260607
250;63;63;2;3;Manual;Complete;FALSE;10/03/2026 5:00;10/03/2026 15:00;10.0;Approved;2;20260310
251;63;63;4;3;Manual;Complete;FALSE;10/03/2026 15:00;10/03/2026 23:00;8.0;Approved;1;20260310
252;63;63;6;3;Manual;Complete;FALSE;10/03/2026 23:00;11/03/2026 5:00;6.0;Approved;1;20260310
264;66;66;6;3;Automatica;Complete;FALSE;11/06/2026 23:00;12/06/2026 5:00;6.0;Approved;1;20260611
263;66;66;4;3;Automatica;Complete;FALSE;11/06/2026 15:00;11/06/2026 23:00;8.0;Approved;1;20260611
262;66;66;2;3;Automatica;Complete;FALSE;11/06/2026 5:00;11/06/2026 15:00;10.0;Approved;1;20260611
261;66;66;1;3;Automatica;Complete;FALSE;11/06/2026 0:00;11/06/2026 5:00;5.0;Approved;1;20260611
1083;271;271;4;1;Manual;Expired;FALSE;14/01/2026 15:00;14/01/2026 23:00;8.0;Rejected;2;20260114
1111;278;278;4;1;Automatica;Incomplete;FALSE;16/02/2026 15:00;16/02/2026 23:00;8.0;Rejected;1;20260216
1099;275;275;4;1;Automatica;Expired;FALSE;16/05/2026 15:00;16/05/2026 23:00;8.0;Rejected;1;20260516
268;67;67;6;3;Automatica;Complete;FALSE;17/01/2026 23:00;18/01/2026 5:00;6.0;Approved;1;20260117
267;67;67;4;3;Automatica;Complete;FALSE;17/01/2026 15:00;17/01/2026 23:00;8.0;Approved;1;20260117
266;67;67;2;3;Automatica;Complete;FALSE;17/01/2026 5:00;17/01/2026 15:00;10.0;Approved;2;20260117
265;67;67;1;3;Automatica;Complete;FALSE;17/01/2026 0:00;17/01/2026 5:00;5.0;Approved;1;20260117
859;215;215;4;1;Automatica;Complete;FALSE;17/05/2026 15:00;17/05/2026 23:00;8.0;Approved;2;20260517
641;161;161;1;3;Automatica;Complete;FALSE;17/05/2026 0:00;17/05/2026 5:00;5.0;Approved;1;20260517
1065;267;267;1;2;Automatica;Complete;FALSE;17/03/2026 0:00;17/03/2026 0:30;0.5;Approved;1;20260317
1066;267;267;2;2;Automatica;Complete;FALSE;17/03/2026 0:30;17/03/2026 3:30;3.0;Approved;2;20260317
312;78;78;6;1;Manual;Complete;FALSE;17/06/2026 23:00;18/06/2026 5:00;6.0;Approved;2;20260617
311;78;78;4;1;Manual;Complete;FALSE;17/06/2026 15:00;17/06/2026 23:00;8.0;Approved;1;20260617
1067;267;267;3;2;Automatica;Complete;FALSE;17/03/2026 3:30;17/03/2026 5:30;2.0;Approved;1;20260317
597;150;150;1;1;Automatica;Incomplete;FALSE;02/06/2026 0:00;02/06/2026 5:00;5.0;Approved;2;20260602
598;150;150;2;1;Automatica;Suspicious;FALSE;02/06/2026 5:00;02/06/2026 15:00;10.0;Rejected;1;20260602
600;150;150;6;1;Automatica;Expired;FALSE;02/06/2026 23:00;03/06/2026 5:00;6.0;Approved;2;20260602
274;69;69;2;3;Automatica;Complete;FALSE;08/03/2026 5:00;08/03/2026 15:00;10.0;Approved;1;20260308
275;69;69;4;3;Automatica;Complete;FALSE;08/03/2026 15:00;08/03/2026 23:00;8.0;Approved;1;20260308
276;69;69;6;3;Automatica;Complete;FALSE;08/03/2026 23:00;09/03/2026 5:00;6.0;Approved;2;20260308
273;69;69;1;3;Automatica;Complete;FALSE;08/03/2026 0:00;08/03/2026 5:00;5.0;Approved;1;20260308
281;71;71;1;3;Automatica;Complete;FALSE;09/05/2026 0:00;09/05/2026 5:00;5.0;Approved;1;20260509
282;71;71;2;3;Automatica;Complete;FALSE;09/05/2026 5:00;09/05/2026 15:00;10.0;Approved;1;20260509
283;71;71;4;3;Automatica;Complete;FALSE;09/05/2026 15:00;09/05/2026 23:00;8.0;Approved;2;20260509
284;71;71;6;3;Automatica;Complete;FALSE;09/05/2026 23:00;10/05/2026 5:00;6.0;Approved;2;20260509
1180;295;295;4;2;Automatica;Incomplete;FALSE;11/01/2026 5:30;11/01/2026 6:30;1.0;Rejected;2;20260111
1172;293;293;4;2;Automatica;Incomplete;FALSE;13/05/2026 5:30;13/05/2026 6:30;1.0;Rejected;1;20260513
1191;298;298;4;3;Automatica;Incomplete;FALSE;16/04/2026 15:00;16/04/2026 23:00;8.0;Rejected;1;20260416
309;78;78;1;1;Manual;Complete;FALSE;17/06/2026 0:00;17/06/2026 5:00;5.0;Approved;1;20260617
717;180;180;1;2;Manual;Complete;FALSE;17/06/2026 0:00;17/06/2026 0:30;0.5;Approved;2;20260617
308;77;77;6;3;Manual;Expired;FALSE;17/05/2026 23:00;18/05/2026 5:00;6.0;Approved;1;20260517
307;77;77;4;3;Manual;Expired;FALSE;17/05/2026 15:00;17/05/2026 23:00;8.0;Rejected;1;20260517
642;161;161;2;3;Automatica;Complete;FALSE;17/05/2026 5:00;17/05/2026 15:00;10.0;Approved;1;20260517
643;161;161;4;3;Automatica;Complete;FALSE;17/05/2026 15:00;17/05/2026 23:00;8.0;Approved;1;20260517
305;77;77;1;3;Manual;Incomplete;FALSE;17/05/2026 0:00;17/05/2026 5:00;5.0;Approved;1;20260517
644;161;161;6;3;Automatica;Complete;FALSE;17/05/2026 23:00;18/05/2026 5:00;6.0;Approved;1;20260517
306;77;77;2;3;Manual;Incomplete;FALSE;17/05/2026 5:00;17/05/2026 15:00;10.0;Approved;1;20260517
749;188;188;1;1;Automatica;Complete;FALSE;17/02/2026 0:00;17/02/2026 0:01;0.02;Approved;1;20260217
862;216;216;2;1;Automatica;Complete;FALSE;18/06/2026 5:00;18/06/2026 15:00;10.0;Approved;2;20260618
61;16;16;1;3;Automatica;Complete;FALSE;18/04/2026 0:00;18/04/2026 5:00;5.0;Approved;1;20260418
62;16;16;2;3;Automatica;Complete;FALSE;18/04/2026 5:00;18/04/2026 15:00;10.0;Approved;1;20260418
321;81;81;1;3;Automatica;Complete;FALSE;02/03/2026 0:00;02/03/2026 5:00;5.0;Approved;1;20260302
322;81;81;2;3;Automatica;Complete;FALSE;02/03/2026 5:00;02/03/2026 15:00;10.0;Approved;1;20260302
323;81;81;4;3;Automatica;Complete;FALSE;02/03/2026 15:00;02/03/2026 23:00;8.0;Approved;2;20260302
324;81;81;6;3;Automatica;Complete;FALSE;02/03/2026 23:00;03/03/2026 5:00;6.0;Approved;1;20260302
392;98;98;6;1;Automatica;Complete;FALSE;01/02/2026 23:00;02/02/2026 5:00;6.0;Approved;2;20260201
389;98;98;1;1;Automatica;Complete;FALSE;01/02/2026 0:00;01/02/2026 5:00;5.0;Approved;1;20260201
29;8;8;1;2;Manual;Complete;FALSE;06/02/2026 0:00;06/02/2026 0:30;0.5;Approved;1;20260206
1149;288;288;1;3;Automatica;Complete;FALSE;05/06/2026 0:00;05/06/2026 5:00;5.0;Approved;1;20260605
1150;288;288;2;3;Automatica;Complete;FALSE;05/06/2026 5:00;05/06/2026 15:00;10.0;Approved;2;20260605
1151;288;288;4;3;Automatica;Complete;FALSE;05/06/2026 15:00;05/06/2026 23:00;8.0;Approved;1;20260605
1152;288;288;6;3;Automatica;Complete;FALSE;05/06/2026 23:00;06/06/2026 5:00;6.0;Approved;1;20260605
1186;297;297;2;2;Manual;Complete;FALSE;07/03/2026 0:30;07/03/2026 3:30;3.0;Approved;1;20260307
1185;297;297;1;2;Manual;Complete;FALSE;07/03/2026 0:00;07/03/2026 0:30;0.5;Approved;1;20260307
1164;291;291;4;2;Automatica;Complete;FALSE;07/03/2026 5:30;07/03/2026 6:30;1.0;Approved;3;20260307
1163;291;291;3;2;Automatica;Complete;FALSE;07/03/2026 3:30;07/03/2026 5:30;2.0;Approved;1;20260307
1162;291;291;2;2;Automatica;Complete;FALSE;07/03/2026 0:30;07/03/2026 3:30;3.0;Approved;1;20260307
1161;291;291;1;2;Automatica;Complete;FALSE;07/03/2026 0:00;07/03/2026 0:30;0.5;Approved;1;20260307
603;151;151;3;2;Automatica;Complete;FALSE;03/01/2026 3:30;03/01/2026 5:30;2.0;Approved;1;20260103
604;151;151;4;2;Automatica;Complete;FALSE;03/01/2026 5:30;03/01/2026 6:30;1.0;Approved;1;20260103
602;151;151;2;2;Automatica;Complete;FALSE;03/01/2026 0:30;03/01/2026 3:30;3.0;Approved;2;20260103
63;16;16;4;3;Automatica;Complete;FALSE;18/04/2026 15:00;18/04/2026 23:00;8.0;Approved;1;20260418
64;16;16;6;3;Automatica;Complete;FALSE;18/04/2026 23:00;19/04/2026 5:00;6.0;Approved;1;20260418
976;244;244;6;1;Manual;Complete;FALSE;18/04/2026 23:00;19/04/2026 5:00;6.0;Approved;1;20260418
975;244;244;4;1;Manual;Complete;FALSE;18/04/2026 15:00;18/04/2026 23:00;8.0;Approved;1;20260418
974;244;244;2;1;Manual;Complete;FALSE;18/04/2026 5:00;18/04/2026 15:00;10.0;Approved;1;20260418
973;244;244;1;1;Manual;Complete;FALSE;18/04/2026 0:00;18/04/2026 5:00;5.0;Approved;2;20260418
956;239;239;6;1;Manual;Complete;FALSE;18/05/2026 23:00;19/05/2026 5:00;6.0;Approved;1;20260518
955;239;239;4;1;Manual;Complete;FALSE;18/05/2026 15:00;18/05/2026 23:00;8.0;Approved;3;20260518
954;239;239;2;1;Manual;Complete;FALSE;18/05/2026 5:00;18/05/2026 15:00;10.0;Approved;3;20260518
953;239;239;1;1;Manual;Complete;FALSE;18/05/2026 0:00;18/05/2026 5:00;5.0;Approved;1;20260518
864;216;216;6;1;Automatica;Complete;FALSE;18/06/2026 23:00;19/06/2026 5:00;6.0;Approved;1;20260618
863;216;216;4;1;Automatica;Complete;FALSE;18/06/2026 15:00;18/06/2026 23:00;8.0;Approved;2;20260618
861;216;216;1;1;Automatica;Complete;FALSE;18/06/2026 0:00;18/06/2026 5:00;5.0;Approved;1;20260618
652;163;163;6;3;Automatica;Complete;FALSE;18/01/2026 23:00;19/01/2026 5:00;6.0;Approved;2;20260118
651;163;163;4;3;Automatica;Complete;FALSE;18/01/2026 15:00;18/01/2026 23:00;8.0;Approved;1;20260118
650;163;163;2;3;Automatica;Complete;FALSE;18/01/2026 5:00;18/01/2026 15:00;10.0;Approved;2;20260118
649;163;163;1;3;Automatica;Complete;FALSE;18/01/2026 0:00;18/01/2026 5:00;5.0;Approved;1;20260118
689;173;173;1;2;Manual;Complete;FALSE;19/05/2026 0:00;19/05/2026 0:30;0.5;Approved;1;20260519
412;103;103;6;1;Automatica;Suspicious;FALSE;19/01/2026 23:00;20/01/2026 5:00;6.0;Rejected;1;20260119
508;127;127;6;3;Automatica;Incomplete;FALSE;19/01/2026 23:00;20/01/2026 5:00;6.0;Approved;2;20260119
506;127;127;2;3;Automatica;Incomplete;FALSE;19/01/2026 5:00;19/01/2026 15:00;10.0;Approved;1;20260119
505;127;127;1;3;Automatica;Expired;FALSE;19/01/2026 0:00;19/01/2026 5:00;5.0;Approved;1;20260119
1159;290;290;4;3;Automatica;Complete;FALSE;19/02/2026 15:00;19/02/2026 23:00;8.0;Approved;1;20260219
1087;272;272;3;2;Manual;Complete;FALSE;19/02/2026 3:30;19/02/2026 5:30;2.0;Approved;1;20260219
1086;272;272;2;2;Manual;Complete;FALSE;19/02/2026 0:30;19/02/2026 3:30;3.0;Approved;1;20260219
1085;272;272;1;2;Manual;Complete;FALSE;19/02/2026 0:00;19/02/2026 0:30;0.5;Approved;2;20260219
1011;253;253;4;3;Automatica;Complete;FALSE;19/01/2026 15:00;19/01/2026 23:00;8.0;Approved;2;20260119
420;105;105;4;2;Automatica;Complete;FALSE;19/03/2026 5:30;19/03/2026 6:30;1.0;Approved;1;20260319
411;103;103;4;1;Automatica;Suspicious;FALSE;19/01/2026 15:00;19/01/2026 23:00;8.0;Rejected;2;20260119
507;127;127;4;3;Automatica;Expired;FALSE;19/01/2026 15:00;19/01/2026 23:00;8.0;Rejected;1;20260119
409;103;103;1;1;Automatica;Incomplete;FALSE;19/01/2026 0:00;19/01/2026 5:00;5.0;Approved;2;20260119
410;103;103;2;1;Automatica;Expired;FALSE;19/01/2026 5:00;19/01/2026 15:00;10.0;Approved;1;20260119
